CK+,num1,JAFFE,num2,KDEF,num3,Radf,num4,FER,num5,raf_db,num6,lambda1,beta,mu,maxiter
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,1000,100.000000,1.010000,20
0.7809,118,0.5211,20,0.6980,73,0.7249,61,0.7250,23,0.6348,109,1000,100.000000,1.030000,5
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,1000,100.000000,1.030000,10
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,1000,100.000000,1.030000,15
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,1000,100.000000,1.030000,20
0.7928,58,0.5211,16,0.6980,67,0.7299,37,0.7250,23,0.6320,171,1000,100.000000,1.050000,5
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,1000,100.000000,1.050000,10
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,1000,100.000000,1.050000,15
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,1000,100.000000,1.050000,20
0.7842,49,0.5211,6,0.7041,26,0.7292,102,0.7230,42,0.6325,152,1000,100.000000,1.070000,5
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,1000,100.000000,1.070000,10
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,1000,100.000000,1.070000,15
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,1000,100.000000,1.070000,20
0.7888,42,0.5258,16,0.7000,18,0.7249,58,0.7267,29,0.6352,122,1000,100.000000,2.000000,5
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,1000,100.000000,2.000000,10
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,1000,100.000000,2.000000,15
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,1000,100.000000,2.000000,20
0.7829,13,0.5164,9,0.6959,61,0.7200,138,0.7222,25,0.6374,52,1000,1000.000000,1.010000,5
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,1000,1000.000000,1.010000,10
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,1000,1000.000000,1.010000,15
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,1000,1000.000000,1.010000,20
0.7862,17,0.5117,12,0.7082,17,0.7235,85,0.7219,35,0.6411,81,1000,1000.000000,1.030000,5
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,1000,1000.000000,1.030000,10
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,1000,1000.000000,1.030000,15
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,1000,1000.000000,1.030000,20
0.7908,71,0.5211,15,0.7061,75,0.7178,173,0.7219,63,0.6351,171,1000,1000.000000,1.050000,5
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,1000,1000.000000,1.050000,10
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,1000,1000.000000,1.050000,15
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,1000,1000.000000,1.050000,20
0.7842,66,0.5258,18,0.7000,75,0.7221,100,0.7253,62,0.6369,76,1000,1000.000000,1.070000,5
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,1000,1000.000000,1.070000,10
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,1000,1000.000000,1.070000,15
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,1000,1000.000000,1.070000,20
0.7789,135,0.5117,18,0.7000,89,0.7242,19,0.7211,54,0.6363,56,1000,1000.000000,2.000000,5
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,1000,1000.000000,2.000000,10
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,1000,1000.000000,2.000000,15
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,1000,1000.000000,2.000000,20
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,0.001000,1.010000,5
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,0.001000,1.010000,10
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,0.001000,1.010000,15
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,0.001000,1.010000,20
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,0.001000,1.030000,5
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,0.001000,1.030000,10
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,0.001000,1.030000,15
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,0.001000,1.030000,20
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,0.001000,1.050000,5
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,0.001000,1.050000,10
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,0.001000,1.050000,15
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,0.001000,1.050000,20
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,0.001000,1.070000,5
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,0.001000,1.070000,10
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,0.001000,1.070000,15
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,0.001000,1.070000,20
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,0.001000,2.000000,5
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,0.001000,2.000000,10
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,0.001000,2.000000,15
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,0.001000,2.000000,20
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,0.010000,1.010000,5
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,0.010000,1.010000,10
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,0.010000,1.010000,15
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,0.010000,1.010000,20
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,0.010000,1.030000,5
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,0.010000,1.030000,10
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,0.010000,1.030000,15
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,0.010000,1.030000,20
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,0.010000,1.050000,5
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,0.010000,1.050000,10
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,0.010000,1.050000,15
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,0.010000,1.050000,20
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,0.010000,1.070000,5
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,0.010000,1.070000,10
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,0.010000,1.070000,15
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,0.010000,1.070000,20
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,0.010000,2.000000,5
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,0.010000,2.000000,10
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,0.010000,2.000000,15
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,0.010000,2.000000,20
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,0.100000,1.010000,5
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,0.100000,1.010000,10
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,0.100000,1.010000,15
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,0.100000,1.010000,20
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,0.100000,1.030000,5
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,0.100000,1.030000,10
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,0.100000,1.030000,15
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,0.100000,1.030000,20
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,0.100000,1.050000,5
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,0.100000,1.050000,10
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,0.100000,1.050000,15
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,0.100000,1.050000,20
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,0.100000,1.070000,5
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,0.100000,1.070000,10
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,0.100000,1.070000,15
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,0.100000,1.070000,20
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,0.100000,2.000000,5
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,0.100000,2.000000,10
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,0.100000,2.000000,15
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,0.100000,2.000000,20
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,1.000000,1.010000,5
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,1.000000,1.010000,10
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,1.000000,1.010000,15
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,1.000000,1.010000,20
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,1.000000,1.030000,5
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,1.000000,1.030000,10
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,1.000000,1.030000,15
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,1.000000,1.030000,20
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,1.000000,1.050000,5
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,1.000000,1.050000,10
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,1.000000,1.050000,15
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,1.000000,1.050000,20
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,1.000000,1.070000,5
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,1.000000,1.070000,10
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,1.000000,1.070000,15
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,1.000000,1.070000,20
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,1.000000,2.000000,5
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,1.000000,2.000000,10
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,1.000000,2.000000,15
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,1.000000,2.000000,20
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,10.000000,1.010000,5
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,10.000000,1.010000,10
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,10.000000,1.010000,15
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,10.000000,1.010000,20
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,10.000000,1.030000,5
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,10.000000,1.030000,10
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,10.000000,1.030000,15
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,10.000000,1.030000,20
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,10.000000,1.050000,5
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,10.000000,1.050000,10
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,10.000000,1.050000,15
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,10.000000,1.050000,20
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,10.000000,1.070000,5
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,10.000000,1.070000,10
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,10.000000,1.070000,15
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,10.000000,1.070000,20
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,10.000000,2.000000,5
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,10.000000,2.000000,10
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,10.000000,2.000000,15
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,10.000000,2.000000,20
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,100.000000,1.010000,5
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,100.000000,1.010000,10
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,100.000000,1.010000,15
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,100.000000,1.010000,20
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,100.000000,1.030000,5
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,100.000000,1.030000,10
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,100.000000,1.030000,15
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,100.000000,1.030000,20
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,100.000000,1.050000,5
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,100.000000,1.050000,10
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,100.000000,1.050000,15
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,100.000000,1.050000,20
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,100.000000,1.070000,5
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,100.000000,1.070000,10
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,100.000000,1.070000,15
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,100.000000,1.070000,20
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,100.000000,2.000000,5
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,100.000000,2.000000,10
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,100.000000,2.000000,15
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,100.000000,2.000000,20
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,1000.000000,1.010000,5
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,1000.000000,1.010000,10
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,1000.000000,1.010000,15
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,1000.000000,1.010000,20
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,1000.000000,1.030000,5
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,1000.000000,1.030000,10
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,1000.000000,1.030000,15
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,1000.000000,1.030000,20
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,1000.000000,1.050000,5
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,1000.000000,1.050000,10
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,1000.000000,1.050000,15
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,1000.000000,1.050000,20
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,1000.000000,1.070000,5
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,1000.000000,1.070000,10
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,1000.000000,1.070000,15
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,1000.000000,1.070000,20
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,1000.000000,2.000000,5
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,1000.000000,2.000000,10
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,1000.000000,2.000000,15
0.7895,211,0.5117,145,0.7061,178,0.7264,241,0.7258,23,0.6425,187,10000,1000.000000,2.000000,20
